Balancing,Kappa,Dataset,F-Measure,FN,FP,Classifier,# Training Releases,Test Defective %,AUC,Feature Selection,Sensitivity,Accuracy,Precision,FP Rate,Training Defective %,TN,Recall,Training %,TP,TP Rate,Test Release
false,0.16928273395589138,OPENJPA,0.19565217391304346,68.0,6.0,NaiveBayes,3.0,0.10998735777496839,0.7005256648113791,false,false,0.9064475347661188,0.6,0.008403361344537815,0.040110650069156296,708.0,0.11688311688311688,0.7327702702702703,9.0,0.11688311688311688,4.0
false,0.2064183482976265,OPENJPA,0.2476190476190476,64.0,15.0,IBk,3.0,0.10998735777496839,0.5884080905089308,false,false,0.9001264222503161,0.4642857142857143,0.02100840336134454,0.040110650069156296,699.0,0.16883116883116883,0.7327702702702703,13.0,0.16883116883116883,4.0
false,0.10451916898693472,OPENJPA,0.11904761904761903,72.0,2.0,RandomForest,3.0,0.10998735777496839,0.796800538397177,false,false,0.9064475347661188,0.7142857142857143,0.0028011204481792717,0.040110650069156296,712.0,0.06493506493506493,0.7327702702702703,5.0,0.06493506493506493,4.0
false,0.1297311167726676,OPENJPA,0.19672131147540986,145.0,100.0,NaiveBayes,12.0,1.9107327141382868,0.5188736731221133,false,false,0.8735810113519092,0.23076923076923078,0.05672149744753262,0.27938735476082693,1663.0,0.17142857142857143,0.8724328593996841,30.0,0.17142857142857143,13.0
false,0.0980962291300955,OPENJPA,0.2163009404388715,106.0,394.0,IBk,12.0,1.9107327141382868,0.5742014423466494,false,false,0.7420020639834881,0.1490280777537797,0.2234826999432785,0.27938735476082693,1369.0,0.3942857142857143,0.8724328593996841,69.0,0.3942857142857143,13.0
false,0.2866460477706004,OPENJPA,0.3223140495867769,136.0,28.0,RandomForest,12.0,1.9107327141382868,0.7397763552386355,false,false,0.9153766769865841,0.582089552238806,0.01588201928530913,0.27938735476082693,1735.0,0.22285714285714286,0.8724328593996841,39.0,0.22285714285714286,13.0
false,0.25609245456829305,OPENJPA,0.2702702702702703,24.0,3.0,NaiveBayes,1.0,0.019756838905775075,0.6641083273943315,false,false,0.958966565349544,0.625,0.0047694753577106515,0.015587529976019185,626.0,0.1724137931034483,0.5589812332439679,5.0,0.1724137931034483,2.0
false,-0.002946854994411566,OPENJPA,0.0,29.0,1.0,IBk,1.0,0.019756838905775075,0.49920508744038156,false,false,0.9544072948328268,0.0,0.001589825119236884,0.015587529976019185,628.0,0.0,0.5589812332439679,0.0,0.0,2.0
false,0.0,OPENJPA,NaN,29.0,0.0,RandomForest,1.0,0.019756838905775075,0.7181623814483855,false,false,0.9559270516717325,NaN,0.0,0.015587529976019185,629.0,0.0,0.5589812332439679,0.0,0.0,2.0
false,0.13814305128577295,OPENJPA,0.17821782178217824,68.0,15.0,NaiveBayes,4.0,0.20838627700127066,0.7388512895555149,false,false,0.8945362134688692,0.375,0.02112676056338028,0.05538669368456602,695.0,0.11688311688311688,0.7900213447171825,9.0,0.11688311688311688,5.0
false,0.33683299551344836,OPENJPA,0.38333333333333336,54.0,20.0,IBk,4.0,0.20838627700127066,0.6885220413389428,false,false,0.905972045743329,0.5348837209302325,0.028169014084507043,0.05538669368456602,690.0,0.2987012987012987,0.7900213447171825,23.0,0.2987012987012987,5.0
false,0.1942969464502651,OPENJPA,0.2268041237113402,66.0,9.0,RandomForest,4.0,0.20838627700127066,0.8341137735503933,false,false,0.9047013977128335,0.55,0.01267605633802817,0.05538669368456602,701.0,0.14285714285714285,0.7900213447171825,11.0,0.14285714285714285,5.0
false,0.16250121228483583,OPENJPA,0.19730941704035876,154.0,25.0,NaiveBayes,15.0,2.3680672268907563,0.6286725238714052,false,false,0.899719887955182,0.46808510638297873,0.015537600994406464,0.22499600787778784,1584.0,0.125,0.9132315769006416,22.0,0.125,16.0
false,0.7031063069995614,OPENJPA,0.7278688524590164,65.0,18.0,IBk,15.0,2.3680672268907563,0.9246461664500819,false,false,0.9535014005602241,0.8604651162790697,0.011187072715972654,0.22499600787778784,1591.0,0.6306818181818182,0.9132315769006416,111.0,0.6306818181818182,16.0
false,0.7185669411664831,OPENJPA,0.7417218543046358,64.0,14.0,RandomForest,15.0,2.3680672268907563,0.9733565455675461,false,false,0.9563025210084034,0.8888888888888888,0.00870105655686762,0.22499600787778784,1595.0,0.6363636363636364,0.9132315769006416,112.0,0.6363636363636364,16.0
false,0.014237902750094771,OPENJPA,0.08210180623973726,542.0,17.0,NaiveBayes,7.0,0.75,0.6578653722766201,false,false,0.5079225352112676,0.5952380952380952,0.029876977152899824,0.1443333898017957,552.0,0.04409171075837742,0.838613439409007,25.0,0.04409171075837742,8.0
false,0.5843537309499078,OPENJPA,0.7677165354330708,177.0,59.0,IBk,7.0,0.75,0.8402190792348965,false,false,0.7922535211267606,0.8685968819599109,0.10369068541300527,0.1443333898017957,510.0,0.6878306878306878,0.838613439409007,390.0,0.6878306878306878,8.0
false,0.6055861245873181,OPENJPA,0.7956204379562043,131.0,93.0,RandomForest,7.0,0.75,0.8992802744999582,false,false,0.8028169014084507,0.8241965973534972,0.1634446397188049,0.1443333898017957,476.0,0.7689594356261023,0.838613439409007,436.0,0.7689594356261023,8.0
false,0.0193270141142059,OPENJPA,0.13028169014084506,53.0,935.0,NaiveBayes,11.0,1.7933801404212637,0.5448612241627269,false,false,0.5045135406218656,0.07333994053518335,0.500803427959293,0.31761257660538234,932.0,0.5826771653543307,0.8495434995849996,74.0,0.5826771653543307,12.0
false,0.06590848621568424,OPENJPA,0.167973124300112,52.0,691.0,IBk,11.0,1.7933801404212637,0.6236751873610871,false,false,0.627382146439318,0.097911227154047,0.370112479914301,0.31761257660538234,1176.0,0.5905511811023622,0.8495434995849996,75.0,0.5905511811023622,12.0
false,0.013650039615176525,OPENJPA,0.12734082397003746,42.0,1123.0,RandomForest,11.0,1.7933801404212637,0.6210856610250982,false,false,0.4157472417251756,0.07036423841059603,0.6014997321906802,0.31761257660538234,744.0,0.6692913385826772,0.8495434995849996,85.0,0.6692913385826772,12.0
false,0.1564402598284408,OPENJPA,0.6858611825192803,77.0,534.0,NaiveBayes,9.0,1.3797814207650274,0.6838457661290323,false,false,0.5826502732240437,0.5553705245628643,0.7416666666666667,0.2454733260420464,186.0,0.896505376344086,0.8489631692974311,667.0,0.896505376344086,10.0
false,0.4475182710846075,OPENJPA,0.7345597897503285,185.0,219.0,IBk,9.0,1.3797814207650274,0.7518639859617682,false,false,0.7240437158469945,0.718508997429306,0.30416666666666664,0.2454733260420464,501.0,0.7513440860215054,0.8489631692974311,559.0,0.7513440860215054,10.0
false,0.511321051096201,OPENJPA,0.7718849840255592,140.0,217.0,RandomForest,9.0,1.3797814207650274,0.8542889411589009,false,false,0.7561475409836065,0.7356881851400731,0.3013888888888889,0.2454733260420464,503.0,0.8118279569892473,0.8489631692974311,604.0,0.8118279569892473,10.0
false,0.19530657173638058,OPENJPA,0.24615384615384614,148.0,48.0,NaiveBayes,14.0,2.3086138049058755,0.6662446139718867,false,false,0.8881916714204222,0.4,0.030514939605848695,0.23759760464979746,1525.0,0.17777777777777778,0.9066858298733099,32.0,0.17777777777777778,15.0
false,0.4002015942591879,OPENJPA,0.43939393939393945,122.0,26.0,IBk,14.0,2.3086138049058755,0.7274175319629865,false,false,0.9155733029092984,0.6904761904761905,0.01652892561983471,0.23759760464979746,1547.0,0.32222222222222224,0.9066858298733099,58.0,0.32222222222222224,15.0
false,0.394819232646453,OPENJPA,0.43137254901960786,125.0,20.0,RandomForest,14.0,2.3086138049058755,0.8595747686656777,false,false,0.9172846548773531,0.7333333333333333,0.012714558169103624,0.23759760464979746,1553.0,0.3055555555555556,0.9066858298733099,55.0,0.3055555555555556,15.0
false,0.01457862739709518,OPENJPA,0.6395014381591564,145.0,607.0,NaiveBayes,10.0,1.7672634271099745,0.5990969893092967,false,false,0.5191815856777494,0.5235478806907379,0.8071808510638298,0.2851248194759645,145.0,0.8214285714285714,0.8610765677740274,667.0,0.8214285714285714,11.0
false,0.5200600968226586,OPENJPA,0.7672253258845438,194.0,181.0,IBk,10.0,1.7672634271099745,0.7896135756210041,false,false,0.760230179028133,0.7734668335419274,0.24069148936170212,0.2851248194759645,571.0,0.7610837438423645,0.8610765677740274,618.0,0.7610837438423645,11.0
false,0.5064467834578766,OPENJPA,0.7485380116959064,236.0,151.0,RandomForest,10.0,1.7672634271099745,0.8532353788911016,false,false,0.7525575447570333,0.7922971114167813,0.20079787234042554,0.2851248194759645,601.0,0.7093596059113301,0.8610765677740274,576.0,0.7093596059113301,11.0
false,0.1292229631710028,OPENJPA,0.23880597014925373,105.0,303.0,NaiveBayes,13.0,2.1087547580206634,0.6201892073840485,false,false,0.7781402936378466,0.17438692098092642,0.181437125748503,0.2552491278878431,1367.0,0.378698224852071,0.8920267731329262,64.0,0.378698224852071,14.0
false,0.027970125166544825,OPENJPA,0.16953316953316952,100.0,576.0,IBk,13.0,2.1087547580206634,0.5351096623321404,false,false,0.6324089178901577,0.10697674418604651,0.3449101796407186,0.2552491278878431,1094.0,0.40828402366863903,0.8920267731329262,69.0,0.40828402366863903,14.0
false,0.16093912086673812,OPENJPA,0.26902654867256637,93.0,320.0,RandomForest,13.0,2.1087547580206634,0.6941005562838819,false,false,0.77542142468733,0.1919191919191919,0.19161676646706588,0.2552491278878431,1350.0,0.44970414201183434,0.8920267731329262,76.0,0.44970414201183434,14.0
false,0.21908893709327568,OPENJPA,0.25,37.0,11.0,NaiveBayes,2.0,0.06222222222222222,0.7256084656084656,false,false,0.9288888888888889,0.42105263157894735,0.01746031746031746,0.02813127930341594,619.0,0.17777777777777778,0.6886531365313653,8.0,0.17777777777777778,3.0
false,0.16413373860182381,OPENJPA,0.2028985507246377,38.0,17.0,IBk,2.0,0.06222222222222222,0.5642857142857143,false,false,0.9185185185185185,0.2916666666666667,0.026984126984126985,0.02813127930341594,613.0,0.15555555555555556,0.6886531365313653,7.0,0.15555555555555556,3.0
false,0.13838120104438603,OPENJPA,0.15384615384615385,41.0,3.0,RandomForest,2.0,0.06222222222222222,0.7312874779541446,false,false,0.9348148148148148,0.5714285714285714,0.004761904761904762,0.02813127930341594,627.0,0.08888888888888889,0.6886531365313653,4.0,0.08888888888888889,3.0
false,0.01978779416520893,OPENJPA,0.06797853309481215,512.0,9.0,NaiveBayes,6.0,0.2966728280961183,0.5081618423616024,false,false,0.5184842883548983,0.6785714285714286,0.016333938294010888,0.06659751037344398,542.0,0.035781544256120526,0.8166723144696713,19.0,0.035781544256120526,7.0
false,0.08547299290849067,OPENJPA,0.20554649265905384,468.0,19.0,IBk,6.0,0.2966728280961183,0.5408792778751867,false,false,0.5499075785582255,0.7682926829268293,0.034482758620689655,0.06659751037344398,532.0,0.11864406779661017,0.8166723144696713,63.0,0.11864406779661017,7.0
false,0.04249785285353177,OPENJPA,0.09591474245115454,504.0,5.0,RandomForest,6.0,0.2966728280961183,0.5707616010609028,false,false,0.5295748613678374,0.84375,0.009074410163339383,0.06659751037344398,546.0,0.05084745762711865,0.8166723144696713,27.0,0.05084745762711865,7.0
false,0.05838441463858754,OPENJPA,0.1317365269461078,69.0,76.0,NaiveBayes,5.0,0.2252336448598131,0.6726578282828283,false,false,0.8644859813084111,0.12643678160919541,0.07676767676767676,0.06428380901573753,914.0,0.1375,0.7779622328283876,11.0,0.1375,6.0
false,0.4399557685219314,OPENJPA,0.4740740740740741,48.0,23.0,IBk,5.0,0.2252336448598131,0.729280303030303,false,false,0.9336448598130841,0.5818181818181818,0.023232323232323233,0.06428380901573753,967.0,0.4,0.7779622328283876,32.0,0.4,6.0
false,0.40385227634511284,OPENJPA,0.43548387096774194,53.0,17.0,RandomForest,5.0,0.2252336448598131,0.8382891414141415,false,false,0.9345794392523366,0.6136363636363636,0.01717171717171717,0.06428380901573753,973.0,0.3375,0.7779622328283876,27.0,0.3375,6.0
false,0.031873113477485136,OPENJPA,0.13925925925925925,554.0,27.0,NaiveBayes,8.0,1.1944444444444444,0.6589755291436475,false,false,0.5109427609427609,0.6351351351351351,0.04599659284497445,0.2015625,560.0,0.07820299500831947,0.8556149732620321,47.0,0.07820299500831947,9.0
false,0.02899810455243897,OPENJPA,0.10445468509984639,567.0,16.0,IBk,8.0,1.1944444444444444,0.5043638229299833,false,false,0.5092592592592592,0.68,0.027257240204429302,0.2015625,571.0,0.056572379367720464,0.8556149732620321,34.0,0.056572379367720464,9.0
false,0.36122379463041515,OPENJPA,0.5526932084309133,365.0,17.0,RandomForest,8.0,1.1944444444444444,0.8935675067391939,false,false,0.6784511784511784,0.932806324110672,0.028960817717206135,0.2015625,570.0,0.39267886855241263,0.8556149732620321,236.0,0.39267886855241263,9.0
false,0.25859504855218246,OPENJPA,0.2990654205607477,61.0,14.0,NaiveBayes,3.0,0.10998735777496839,0.7204154389028339,BestFirst,false,0.9051833122629582,0.5333333333333333,0.0196078431372549,0.040110650069156296,700.0,0.2077922077922078,0.7327702702702703,16.0,0.2077922077922078,4.0
false,0.1878507433297236,OPENJPA,0.2150537634408602,67.0,6.0,IBk,3.0,0.10998735777496839,0.6235857979555458,BestFirst,false,0.9077117572692793,0.625,0.008403361344537815,0.040110650069156296,708.0,0.12987012987012986,0.7327702702702703,10.0,0.12987012987012986,4.0
false,0.24586517071283492,OPENJPA,0.2736842105263158,64.0,5.0,RandomForest,3.0,0.10998735777496839,0.7494634217323293,BestFirst,false,0.9127686472819216,0.7222222222222222,0.0070028011204481795,0.040110650069156296,709.0,0.16883116883116883,0.7327702702702703,13.0,0.16883116883116883,4.0
false,0.20891808886988306,OPENJPA,0.2529644268774704,143.0,46.0,NaiveBayes,12.0,1.9107327141382868,0.6305469572968155,BestFirst,false,0.9024767801857585,0.41025641025641024,0.026091888825865002,0.27938735476082693,1717.0,0.18285714285714286,0.8724328593996841,32.0,0.18285714285714286,13.0
false,0.1377398319485849,OPENJPA,0.24834437086092712,100.0,354.0,IBk,12.0,1.9107327141382868,0.6115387731950409,BestFirst,false,0.7657378740970073,0.17482517482517482,0.20079410096426545,0.27938735476082693,1409.0,0.42857142857142855,0.8724328593996841,75.0,0.42857142857142855,13.0
false,0.4591044089260831,OPENJPA,0.4902723735408559,112.0,19.0,RandomForest,12.0,1.9107327141382868,0.8304918564135807,BestFirst,false,0.9324045407636739,0.7682926829268293,0.010777084515031198,0.27938735476082693,1744.0,0.36,0.8724328593996841,63.0,0.36,13.0
false,0.05468824825208141,OPENJPA,0.0625,28.0,2.0,NaiveBayes,1.0,0.019756838905775075,0.4938325749684776,BestFirst,false,0.9544072948328268,0.3333333333333333,0.003179650238473768,0.015587529976019185,627.0,0.034482758620689655,0.5589812332439679,1.0,0.034482758620689655,2.0
false,-0.002946854994411566,OPENJPA,0.0,29.0,1.0,IBk,1.0,0.019756838905775075,0.49920508744038156,BestFirst,false,0.9544072948328268,0.0,0.001589825119236884,0.015587529976019185,628.0,0.0,0.5589812332439679,0.0,0.0,2.0
false,0.0,OPENJPA,NaN,29.0,0.0,RandomForest,1.0,0.019756838905775075,0.5335782029493997,BestFirst,false,0.9559270516717325,NaN,0.0,0.015587529976019185,629.0,0.0,0.5589812332439679,0.0,0.0,2.0
false,0.2225290034956176,OPENJPA,0.2641509433962264,63.0,15.0,NaiveBayes,4.0,0.20838627700127066,0.7591092006584964,BestFirst,false,0.900889453621347,0.4827586206896552,0.02112676056338028,0.05538669368456602,695.0,0.18181818181818182,0.7900213447171825,14.0,0.18181818181818182,5.0
false,0.32858874769880086,OPENJPA,0.3770491803278688,54.0,22.0,IBk,4.0,0.20838627700127066,0.7663252240717029,BestFirst,false,0.9034307496823379,0.5111111111111111,0.030985915492957747,0.05538669368456602,688.0,0.2987012987012987,0.7900213447171825,23.0,0.2987012987012987,5.0
false,0.38585230207841026,OPENJPA,0.432,50.0,21.0,RandomForest,4.0,0.20838627700127066,0.8531827327601975,BestFirst,false,0.9097839898348157,0.5625,0.029577464788732393,0.05538669368456602,689.0,0.35064935064935066,0.7900213447171825,27.0,0.35064935064935066,5.0
false,0.0,OPENJPA,NaN,176.0,0.0,NaiveBayes,15.0,2.3680672268907563,0.5561083959545737,BestFirst,false,0.9014005602240897,NaN,0.0,0.22499600787778784,1609.0,0.0,0.9132315769006416,0.0,0.0,16.0
false,0.0,OPENJPA,NaN,176.0,0.0,IBk,15.0,2.3680672268907563,0.6625868693146505,BestFirst,false,0.9014005602240897,NaN,0.0,0.22499600787778784,1609.0,0.0,0.9132315769006416,0.0,0.0,16.0
false,0.0,OPENJPA,NaN,176.0,0.0,RandomForest,15.0,2.3680672268907563,0.661781739081304,BestFirst,false,0.9014005602240897,NaN,0.0,0.22499600787778784,1609.0,0.0,0.9132315769006416,0.0,0.0,16.0
false,0.02489724453936977,OPENJPA,0.1291338582677165,526.0,27.0,NaiveBayes,7.0,0.75,0.5229633349141257,BestFirst,false,0.5132042253521126,0.6029411764705882,0.04745166959578207,0.1443333898017957,542.0,0.07231040564373897,0.838613439409007,41.0,0.07231040564373897,8.0
false,0.3393710067613672,OPENJPA,0.5972073039742212,289.0,86.0,IBk,7.0,0.75,0.7621744264978009,BestFirst,false,0.669894366197183,0.7637362637362637,0.15114235500878734,0.1443333898017957,483.0,0.49029982363315694,0.838613439409007,278.0,0.49029982363315694,8.0
false,0.34850067735345464,OPENJPA,0.6605504587155963,207.0,163.0,RandomForest,7.0,0.75,0.7523750631542079,BestFirst,false,0.6742957746478874,0.6883365200764818,0.28646748681898065,0.1443333898017957,406.0,0.6349206349206349,0.838613439409007,360.0,0.6349206349206349,8.0
false,0.25231261881817335,OPENJPA,0.3055555555555556,83.0,117.0,NaiveBayes,11.0,1.7933801404212637,0.6568772168074598,BestFirst,false,0.8996990972918756,0.2732919254658385,0.06266738082485271,0.31761257660538234,1750.0,0.3464566929133858,0.8495434995849996,44.0,0.3464566929133858,12.0
false,0.03776299857862333,OPENJPA,0.14611872146118723,47.0,888.0,IBk,11.0,1.7933801404212637,0.648878785706152,BestFirst,false,0.5310932798395186,0.08264462809917356,0.4756293519014462,0.31761257660538234,979.0,0.6299212598425197,0.8495434995849996,80.0,0.6299212598425197,12.0
false,0.034561836221932055,OPENJPA,0.14483319772172498,38.0,1013.0,RandomForest,11.0,1.7933801404212637,0.6436828631557638,BestFirst,false,0.4729187562688064,0.08076225045372051,0.5425816818425281,0.31761257660538234,854.0,0.7007874015748031,0.8495434995849996,89.0,0.7007874015748031,12.0
false,-0.005301992665576806,OPENJPA,0.1345707656612529,686.0,60.0,NaiveBayes,9.0,1.3797814207650274,0.5301616636798089,BestFirst,false,0.4904371584699454,0.4915254237288136,0.08333333333333333,0.2454733260420464,660.0,0.07795698924731183,0.8489631692974311,58.0,0.07795698924731183,10.0
false,0.27921106122540157,OPENJPA,0.6107431935246506,329.0,200.0,IBk,9.0,1.3797814207650274,0.701377688172043,BestFirst,false,0.6386612021857924,0.6747967479674797,0.2777777777777778,0.2454733260420464,520.0,0.5577956989247311,0.8489631692974311,415.0,0.5577956989247311,10.0
false,0.2861498453122898,OPENJPA,0.657030223390276,244.0,278.0,RandomForest,9.0,1.3797814207650274,0.7028701836917562,BestFirst,false,0.6434426229508197,0.6426735218508998,0.3861111111111111,0.2454733260420464,442.0,0.6720430107526881,0.8489631692974311,500.0,0.6720430107526881,10.0
false,0.019453076444997275,OPENJPA,0.1,165.0,105.0,NaiveBayes,14.0,2.3086138049058755,0.5907042452496998,BestFirst,false,0.8459783228750714,0.125,0.06675143038779402,0.23759760464979746,1468.0,0.08333333333333333,0.9066858298733099,15.0,0.08333333333333333,15.0
false,0.0,OPENJPA,NaN,180.0,0.0,IBk,14.0,2.3086138049058755,0.6624496715405807,BestFirst,false,0.8973188819167142,NaN,0.0,0.23759760464979746,1573.0,0.0,0.9066858298733099,0.0,0.0,15.0
false,0.008752034078271404,OPENJPA,0.01098901098901099,179.0,1.0,RandomForest,14.0,2.3086138049058755,0.6212951190223918,BestFirst,false,0.8973188819167142,0.5,6.357279084551812E-4,0.23759760464979746,1572.0,0.005555555555555556,0.9066858298733099,1.0,0.005555555555555556,15.0
false,0.003449019185169137,OPENJPA,0.1518987341772152,740.0,64.0,NaiveBayes,10.0,1.7672634271099745,0.5267537797400692,BestFirst,false,0.48593350383631717,0.5294117647058824,0.0851063829787234,0.2851248194759645,688.0,0.08866995073891626,0.8610765677740274,72.0,0.08866995073891626,11.0
false,0.267258096582113,OPENJPA,0.6224556795797768,338.0,237.0,IBk,10.0,1.7672634271099745,0.7013923461901268,BestFirst,false,0.6323529411764706,0.6666666666666666,0.3151595744680851,0.2851248194759645,515.0,0.583743842364532,0.8610765677740274,474.0,0.583743842364532,11.0
false,0.269091767730764,OPENJPA,0.6545454545454545,272.0,298.0,RandomForest,10.0,1.7672634271099745,0.6999102557383922,BestFirst,false,0.6355498721227621,0.6443914081145584,0.3962765957446808,0.2851248194759645,454.0,0.6650246305418719,0.8610765677740274,540.0,0.6650246305418719,11.0
false,0.026058825965255585,OPENJPA,0.1706484641638225,94.0,635.0,NaiveBayes,13.0,2.1087547580206634,0.5779134039613082,BestFirst,false,0.6035889070146819,0.1056338028169014,0.38023952095808383,0.2552491278878431,1035.0,0.4437869822485207,0.8920267731329262,75.0,0.4437869822485207,14.0
false,0.0276281098440874,OPENJPA,0.17214043035107587,93.0,638.0,IBk,13.0,2.1087547580206634,0.556074832583354,BestFirst,false,0.6025013594344752,0.10644257703081232,0.38203592814371257,0.2552491278878431,1032.0,0.44970414201183434,0.8920267731329262,76.0,0.44970414201183434,14.0
false,0.04005034086043262,OPENJPA,0.1755829903978052,105.0,496.0,RandomForest,13.0,2.1087547580206634,0.5715639726464231,BestFirst,false,0.6731919521479065,0.11428571428571428,0.2970059880239521,0.2552491278878431,1174.0,0.378698224852071,0.8920267731329262,64.0,0.378698224852071,14.0
false,0.2405063291139238,OPENJPA,0.27272727272727276,36.0,12.0,NaiveBayes,2.0,0.06222222222222222,0.7217813051146384,BestFirst,false,0.9288888888888889,0.42857142857142855,0.01904761904761905,0.02813127930341594,618.0,0.2,0.6886531365313653,9.0,0.2,3.0
false,0.1929499072356208,OPENJPA,0.2368421052631579,36.0,22.0,IBk,2.0,0.06222222222222222,0.6137918871252205,BestFirst,false,0.914074074074074,0.2903225806451613,0.03492063492063492,0.02813127930341594,608.0,0.2,0.6886531365313653,9.0,0.2,3.0
false,0.1914191419141916,OPENJPA,0.22222222222222218,38.0,11.0,RandomForest,2.0,0.06222222222222222,0.7775485008818342,BestFirst,false,0.9274074074074075,0.3888888888888889,0.01746031746031746,0.02813127930341594,619.0,0.15555555555555556,0.6886531365313653,7.0,0.15555555555555556,3.0
false,0.014314971088417621,OPENJPA,0.07092198581560284,511.0,13.0,NaiveBayes,6.0,0.2966728280961183,0.5257860216487058,BestFirst,false,0.5157116451016637,0.6060606060606061,0.023593466424682397,0.06659751037344398,538.0,0.03766478342749529,0.8166723144696713,20.0,0.03766478342749529,7.0
false,0.04863748996493358,OPENJPA,0.1245674740484429,495.0,11.0,IBk,6.0,0.2966728280961183,0.5455258543787874,BestFirst,false,0.532347504621072,0.7659574468085106,0.019963702359346643,0.06659751037344398,540.0,0.06779661016949153,0.8166723144696713,36.0,0.06779661016949153,7.0
false,0.035308716643899216,OPENJPA,0.10471204188481674,501.0,12.0,RandomForest,6.0,0.2966728280961183,0.5338897604424074,BestFirst,false,0.5258780036968577,0.7142857142857143,0.021778584392014518,0.06659751037344398,539.0,0.05649717514124294,0.8166723144696713,30.0,0.05649717514124294,7.0
false,0.21652719665271913,OPENJPA,0.24999999999999994,66.0,18.0,NaiveBayes,5.0,0.2252336448598131,0.7339393939393939,BestFirst,false,0.9214953271028037,0.4375,0.01818181818181818,0.06428380901573753,972.0,0.175,0.7779622328283876,14.0,0.175,6.0
false,0.4192297751356935,OPENJPA,0.46153846153846156,44.0,40.0,IBk,5.0,0.2252336448598131,0.7957386363636364,BestFirst,false,0.9214953271028037,0.47368421052631576,0.04040404040404041,0.06428380901573753,950.0,0.45,0.7779622328283876,36.0,0.45,6.0
false,0.42631097162285836,OPENJPA,0.4675324675324675,44.0,38.0,RandomForest,5.0,0.2252336448598131,0.8524431818181818,BestFirst,false,0.9233644859813084,0.4864864864864865,0.03838383838383838,0.06428380901573753,952.0,0.45,0.7779622328283876,36.0,0.45,6.0
false,0.0044255600617728345,OPENJPA,0.0507936507936508,585.0,13.0,NaiveBayes,8.0,1.1944444444444444,0.504025091627526,BestFirst,false,0.4966329966329966,0.5517241379310345,0.022146507666098807,0.2015625,574.0,0.026622296173044926,0.8556149732620321,16.0,0.026622296173044926,9.0
false,0.026049374411408616,OPENJPA,0.0729001584786054,578.0,7.0,IBk,8.0,1.1944444444444444,0.5164065002395213,BestFirst,false,0.5075757575757576,0.7666666666666667,0.01192504258943782,0.2015625,580.0,0.03826955074875208,0.8556149732620321,23.0,0.03826955074875208,9.0
false,0.09831309344766442,OPENJPA,0.21251819505094616,528.0,13.0,RandomForest,8.0,1.1944444444444444,0.7303542931003694,BestFirst,false,0.5446127946127945,0.8488372093023255,0.022146507666098807,0.2015625,574.0,0.12146422628951747,0.8556149732620321,73.0,0.12146422628951747,9.0
